id,title,lat,lon,city,state,postcode,operator,num_connections,num_points,max_power_kw,speed_category,is_operational,year_created,cluster,is_free,is_desert
190630,Comfortcharge Ladestation,52.32591,9.19949,Stadthagen,Lower Saxony,31655,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,4,False,False
190629,Comfortcharge Ladestation,52.42393664331243,9.838847279872256,Isernhagen,Lower Saxony,30916,,3,3,150.0,Ultra-Fast (>=100 kW),,2021,4,False,False
190628,Comfortcharge Ladestation,49.37713,8.68793,Heidelberg,Baden-Württemberg,69126,,2,2,135.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190627,Comfortcharge Ladestation,50.003216,9.237995,Sailauf,Bavaria,63877,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190626,Comfortcharge Ladestation,49.35246,7.1851,Neunkirchen,Saarland,66538,,3,3,150.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190625,Comfortcharge Ladestation,49.50707,8.51633,Mannheim,Baden-Württemberg,68309,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190624,Comfortcharge Ladestation,53.56874,9.94522,Hamburg,Hamburg,22769,,4,6,100.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190623,Comfortcharge Ladestation,54.304065,10.106587,Kiel,Schleswig-Holstein,24113,,3,4,100.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190583,Comfortcharge Ladestation,49.4652,8.56261,Mannheim,Baden-Württemberg,68239,,2,2,135.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190567,Comfortcharge Ladestation,50.73374,12.5068,Zwickau,Saxony,08066,,3,3,100.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190566,Comfortcharge Ladestation,50.73607,12.37346,Werdau,Saxony,08412,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190565,Comfortcharge Ladestation,51.2333,12.72117,Grimma,Saxony,04668,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190559,IONITY Donautal West,48.58933953622295,13.365342692383592,Passau,,94036,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190558,IONITY Donautal Ost,48.588065,13.366667,Passau,,94036,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190557,IONITY Lechwiesen Süd,48.058328,10.847694,Landsberg am Lech,,86899,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190556,IONITY Lechwiesen Nord,48.059266,10.846791,Landsberg am Lech,,86899,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190553,IONITY Lichtendorf Süd,51.467751,7.596959,Schwerte,,58239,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190552,IONITY Aachener Land Süd,50.817306,6.216629,Eschweiler,,52249,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190551,IONITY Ohligser Heide West,51.1579,6.961815,Solingen,,42697,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190550,IONITY Ohligser Heide Ost,51.156807,6.964803,Solingen,,42697,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190547,IONITY Auetal Süd,52.226977,9.232545,Auetal,,31749,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,4,False,False
190546,IONITY Auetal Nord,52.223703,9.221469,Auetal,,31749,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,4,False,False
190545,IONITY Remscheid Ost,51.158407,7.230332,Remscheid,,42859,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190543,IONITY Frankenhöhe Süd,49.241155,10.356121,Aurach,,91589,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190542,IONITY Frankenhöhe Nord,49.242629,10.352944,Aurach,,91589,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190540,IONITY Bayerischer Wald Süd,48.931044,12.705416,Hunderdorf,,94336,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190539,IONITY Ostetal Süd,53.299087,9.53517,Tiste,,27419,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190538,IONITY Ostetal Nord,53.299981,9.532557,Tiste,,27419,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190537,IONITY Goldbach Süd,52.998531,9.181213,Langwedel,,27299,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,4,False,False
190535,IONITY Ohrenbach West,49.484491,10.211978,Ohrenbach,,91620,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190532,IONITY Katzenfurt Süd,50.620347,8.362918,Ehringshausen,,35630,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190531,IONITY Haidt Süd,49.779352,10.246493,Kleinlangheim,,97355,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190530,IONITY Thüringer Wald Süd,50.724708,10.847168,Geraberg,,98716,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190529,IONITY Thüringer Wald Nord,50.726454,10.841634,Geraberg,,98716,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190527,IONITY Ohrenbach Ost,49.485555,10.213267,Ohrenbach,,91620,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190526,IONITY Samerberg Süd,47.801229,12.177198,Rohrdorf,,83101,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190525,IONITY Spessart Nord,49.898302,9.394346,Weibersbrunn,,63879,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190524,IONITY Haidt Nord,49.780852,10.244797,Kleinlangheim,,97355,,1,4,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190458,Home,48.07615481458374,11.880775638675066,Kirchseeon,Free State of Bavaria,85614,,2,5,22.0,Medium (22-49 kW),,2021,1,False,False
190418,Martinistraße,51.65963504741251,6.61168336509877,Wesel,North Rhine-Westphalia,46483,,1,1,22.0,Medium (22-49 kW),,2021,2,False,False
190381,Q1 Autostrom,51.34545,12.4491,Leipzig,Sachsen,04328,,1,1,22.0,Medium (22-49 kW),,2021,3,False,False
190380,Stadtwerke Heidenheim AG - Ladesäule Turn- und Festhalle Großkuchen,48.75121,10.23207,Heidenheim,,89520,,1,2,22.0,Medium (22-49 kW),,2021,1,False,False
190379,Stadtwerke Heidenheim AG - Ladesäule Kino-Center SWH ,48.68947,10.16248,Heidenheim,,89520,,1,2,22.0,Medium (22-49 kW),,2021,1,False,False
190377,Stadtwerke Heidenheim AG -Ladesäule Turn- und Festhalle Großkuchen,48.75121,9.0,Heidenheim an der Brenz,,89520 ,,1,2,22.0,Medium (22-49 kW),,2021,5,False,False
190375,Stadtwerke Heidenheim AG - EcoMe Hotel SWH ,48.67962167098069,10.15892548884252,Heidenheim an der Brenz,,89522,,1,2,22.0,Medium (22-49 kW),,2021,1,False,False
190338,Comfortcharge Ladestation,51.33417,12.33584,Leipzig,Saxony,04177,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190337,Comfortcharge Ladestation,51.43761,6.75411,Duisburg,North Rhine-Westphalia,47059,,3,4,100.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190336,Comfortcharge Ladestation,51.45151,7.09392,Essen,North Rhine-Westphalia,45276,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190303,Laterne Osteweg,52.421064928936914,13.281545006550232,Berlin,Berlin,14167,,1,1,3.7,Slow (<22 kW),,2021,3,False,False
190221,Comfortcharge Ladestation,53.67776,10.01808,Hamburg,Hamburg,22417,,3,4,100.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190203,Comfortcharge Ladestation,50.6226,12.30393,Reichenbach,Saxony,08468,,3,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190202,Comfortcharge Ladestation,51.40234,6.8694,Mülheim an der Ruhr,North Rhine-Westphalia,45481,,3,3,150.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190200,Comfortcharge Ladestation,47.79258,11.83079,Miesbach,Free State of Bavaria,83714,,3,3,100.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190199,Comfortcharge Ladestation,53.095611,8.791333,Bremen,Free and Hanseatic City of Bremen,28217,,5,6,150.0,Ultra-Fast (>=100 kW),,2021,4,False,False
190169,Comfortcharge Ladestation,52.37482,13.09197,Potsdam,Brandenburg,14478,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190168,Comfortcharge Ladestation,51.38234817464632,9.017236940675671,Bad Arolsen,Hesse,34454,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,4,False,False
190166,Comfortcharge Ladestation,49.90041000804919,8.85445695667056,Dieburg,Hessen,64807,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190165,Comfortcharge Ladestation,51.27589081418717,12.58590562738368,Naunhof,Saxony,04683,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190163,Comfortcharge Ladestation,52.85802,9.59065,Walsrode,Lower Saxony,29664,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190162,Comfortcharge Ladestation,52.54784,9.74534,Wedemark,Lower Saxony,30900,,2,4,150.0,Ultra-Fast (>=100 kW),,2021,4,False,False
190161,Comfortcharge Ladestation,54.28289,10.15341,Kiel,Schleswig-Holstein,24145,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190160,Comfortcharge Ladestation,52.84485,8.04793,Cloppenburg,Lower Saxony,49661,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,4,False,False
190147,Comfortcharge Ladesstation,53.62851,10.1347,Hamburg,Hamburg,22159,,3,4,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190146,Comfortcharge Ladestation,49.46625,8.47366,Mannheim,Baden-Württemberg,68163,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190145,Comfortcharge Ladestation,48.84522,12.96922,Deggendorf,Free State of Bavaria,94469,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190144,Comfortcharge Ladestation,48.06295,8.51614,Villingen-Schwenningen,Baden-Württemberg,78054,,3,4,100.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190143,Comfortcharge Ladestation,50.73737,11.86983,Triptis,Thuringia,07819,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190142,Comfortcharge Ladestation,53.73477,9.9101,Quickborn,Schleswig-Holstein,25451,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190141,Comfortcharge Ladestation,50.79987,6.75903,Erftstadt,North Rhine-Westphalia,50374,,3,4,100.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190140,Q1 Autostrom,50.405011,8.039337,Elz,Hessen,65604,,3,3,150.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190139,Comfortcharge Ladestation,52.302539,13.25475,Ludwigsfelde,Brandenburg,14974,,1,2,200.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190138,Comfortcharge Ladestation,51.2851,12.46746,Leipzig,Saxony,04288,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190137,Comfortcharge Ladestation,53.57955,9.76399,Hamburg,Hamburg,22559,,1,2,100.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190136,Comfortcharge Ladestation,53.611306,9.957694,Hamburg,Hamburg,22453,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190135,Comfortcharge Ladestation,50.05608,8.52106,Kelsterbach,Hesse,65451,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,5,False,False
190133,Comfortcharge Ladestation,49.1215,10.75488,Gunzenhausen,Free State of Bavaria,91710,,4,8,150.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190132,Comfortcharge Ladestation,50.66545,6.79475,Euskirchen,North Rhine-Westphalia,53879,,4,4,200.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190130,Comfortcharge Ladestation,51.48151,7.40949,Dortmund,North Rhine-Westphalia,44227,,4,4,120.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190129,Comfortcharge Ladestation,52.561547,13.090399,Falkensee,Brandenburg,14612,,3,4,100.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190128,Comfortcharge Ladestation,48.39245,10.9171,Augsburg Lechhausen,Free State of Bavaria,86167 ,,3,4,100.0,Ultra-Fast (>=100 kW),,2021,1,False,False
190127,Comfortcharge Ladestation,52.22381,11.01884,Helmstedt,Lower Saxony,38350,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190126,Comfortcharge Ladestation,53.60375,10.04841,Hamburg,Hamburg,22309,,5,10,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190111,P&R Ittersbach Industrie,48.88446269985124,8.509594888297784,Karlsbad,,76307,,1,2,22.0,Medium (22-49 kW),,2021,5,False,False
190052,Comfortcharge Ladestation,50.81346,7.12773,Troisdorf,North Rhine-Westphalia,53842,,3,4,100.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190051,Comfortcharge Ladestation,51.0239745,6.9035272,Cologne,North Rhine-Westphalia,50765,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,2,False,False
190050,Comfort Charge - Elmshorn/Fernsehturm,53.74973,9.68445,Elmshorn,Schleswig-Holstein,25337,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190049,Comfortcharge Ladestation,54.3264,10.10483,Kiel,Schleswig-Holstein,24116,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
190048,Comfortcharge Ladestation,52.38427,13.51035,Schönefeld,Brandenburg,12529,,4,6,200.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190047,Comfortcharge Ladestation,50.89347,12.43255,Gößnitz,Thuringia,04639,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190023,Q1 Autostrom,52.76775193123393,13.648661352639774,Biesenthal,Brandenburg,16359,,3,3,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
190006,Doktor-Scheider-Straße,51.3016505665602,13.309749166921392,Riesa,Saxony,01589,,2,2,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189978,Im Gewerbepark,49.6272266,10.9227839,Untermembach,Landkreis Erlangen-Höchstadt,91093,,1,2,350.0,Ultra-Fast (>=100 kW),,2021,1,False,False
189946,Comfortcharge Ladestation,48.17495,11.55342,Munich,Free State of Bavaria,80809,,2,4,100.0,Ultra-Fast (>=100 kW),,2021,1,False,False
189945,Comfortcharge Ladestation,50.6919201,7.1368844,Bonn,North Rhine-Westphalia,53175,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,2,False,False
189874,Comfortcharge Ladestation,52.510222,13.490111,Berlin,Berlin,10365,,4,8,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189873,Comfortcharge Ladestation,50.46288,11.63059,Bad Lobenstein,Thuringia,07356,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,1,False,False
189872,Comfortcharge Ladestation,51.48275,10.79764,Nordhausen,Thuringia,99734,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,0,False,False
189871,Comfortcharge Ladestation,51.114969,13.906354,Radeberg,Saxony,01454,,4,4,65.0,Fast (50-99 kW),,2021,3,False,False
189870,Comfortcharge Ladestation,51.40411,13.4371,Gröditz,Saxony,01609,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189869,Comfortcharge Ladestation,50.97124,13.86661,Heidenau,Saxony,01809,,3,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189868,Comfortcharge Ladestation,51.4681067,6.7839969,Duisburg,North Rhine-Westphalia,47137,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,2,False,False
189866,Comfortcharge Ladestation,50.97132,13.92576,Pirna,Saxony,01796,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189828,Comfortcharge Ladestation,51.03948,12.30052,Meuselwitz,Thuringia,04610,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189827,Comfortcharge Ladestation,50.98704,12.44071,Altenburg,Thuringia,04600,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189826,Comfortcharge Ladestation,51.32182,12.26229,Leipzig,Saxony,04205,,3,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189825,Comfortcharge Ladestation,51.081255,13.716907,Dresden,Saxony,01127,,3,4,100.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189824,Comfortcharge Ladestation,50.58437,13.00661,Annaberg-Buchholz,Saxony,09456,,3,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189823,Comfortcharge Ladestation,50.9084,14.8066,Zittau,Saxony,02763,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189822,Comfortcharge Ladestation,53.47521,10.62007,Büchen,Schleswig-Holstein,21514,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,0,False,False
189821,Comfortcharge Ladestation,48.63034,12.49166,Dingolfing,Free State of Bavaria,84130,,3,3,100.0,Ultra-Fast (>=100 kW),,2021,1,False,False
189820,Comfortcharge Ladestation,48.29545,8.57463,Oberndorf am Neckar,Baden-Württemberg,78727,,3,3,100.0,Ultra-Fast (>=100 kW),,2021,5,False,False
189802,Trattendorfer Straße 5,51.00968,13.80084,Dresden,Saxony,01239,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189801,Comfortcharge Ladestation,49.42655,11.03896,Nürnberg,Free State of Bavaria,90441,,3,6,100.0,Ultra-Fast (>=100 kW),,2021,1,False,False
189800,Comfortcharge Ladestation,51.00138,13.84321,Dresden,Saxony,01259,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189799,Comfortcharge Ladestation,51.65856,9.64028,Uslar,Lower Saxony,37170,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,4,False,False
189798,Comfortcharge Ladestation,51.06633,13.17986,Roßwein,Saxony,04741,,3,3,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189797,Comfortcharge Ladestation,49.446334,8.677897,Dossenheim,Baden-Württemberg,69221,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,5,False,False
189723,Comfortcharge Ladestation,51.31764,12.03342,Leuna,Saxony-Anhalt,06237,,3,3,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189721,Comfortcharge Ladestation,52.98464,9.82876,Soltau,Lower Saxony,29614,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
189720,Comfortcharge Ladestation,52.66902,9.25339,Nienburg/Weser,Lower Saxony,31582,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,4,False,False
189719,Comfortcharge Ladestation,50.42845,10.72378,Hildburghausen,Thüringen,98646,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,1,False,False
189717,Comfortcharge Ladestation,51.15228,12.28605,Groitzsch,Saxony,04539,,4,4,150.0,Ultra-Fast (>=100 kW),,2021,3,False,False
189716,Comfortcharge Ladestation,52.85759,11.1559,Salzwedel,Saxony-Anhalt,29410,,4,4,100.0,Ultra-Fast (>=100 kW),,2021,0,False,False
189715,Comfort Charge - Staufenbergplatz Hannover,52.34211,9.69198,Hannover,,30457,,3,3,150.0,Ultra-Fast (>=100 kW),,2021,4,False,False
189701,Aral Pulse,52.14664568814959,7.735748024239001,Ladbergen,North Rhine-Westphalia,49549,,2,6,300.0,Ultra-Fast (>=100 kW),,2021,4,False,False
189657,Baumarkt Bauhaus,52.30838587755662,9.803796199081376,Laatzen,Lower Saxony,30880,,1,1,3.7,Slow (<22 kW),,2021,4,True,False
189624,IHK Rostock,54.08654601702864,12.141616771641566,Rostock,Mecklenburg-Vorpommern,18055,,1,2,11.0,Slow (<22 kW),,2021,0,False,False
189557,Westfalen AG,52.304025,8.904868,Minden,Nordrhein-Westfalen,32425,,1,1,75.0,Fast (50-99 kW),,2021,4,False,False
189548,Markant Tankstelle,52.34806030173826,8.883787743680159,Minden,Nordrhein-Westfalen,32425,,1,2,22.0,Medium (22-49 kW),,2021,4,False,False
189514,E-Bike Charging Station ‘George-Bähr-Str. 14’,51.03006717325658,13.72535644174758,Dresden,Saxony,01069,,1,2,3.7,Slow (<22 kW),,2021,3,True,False
189432,Q1 Autostrom,51.33148501286078,7.040263822985736,Velbert,Nordrhein-Westfalen,42549,,1,1,22.0,Medium (22-49 kW),,2021,2,False,False
189422,1-3 Wildbader Straße,48.468822456338245,8.40572843741245,Freudenstadt,Baden-Württemberg,72250,,2,2,75.0,Fast (50-99 kW),,2021,5,False,False
189390,Alte Jakobstraße,52.50508758166896,13.399708937414855,Berlin,Berlin,10969,,2,2,11.0,Slow (<22 kW),,2021,3,False,False
189359,Q1 Autostrom,51.8538,12.05559,Aken,Sachsen-Anhalt,06385,,1,1,22.0,Medium (22-49 kW),,2021,3,False,False
189262,Riesebergstraße,52.4789909153032,11.205085978211288,Mieste,Saxony-Anhalt,39649,,1,4,,Unknown,,2021,0,False,False
189259,Q1 Autostrom,52.8283,13.8368424,Eberswalde,Brandenburg,16225,,1,1,22.0,Medium (22-49 kW),,2021,3,False,False
189258,Q1 Autostrom,51.8538,12.05559,Aken,Sachsen-Anhalt,06385,,1,1,22.0,Medium (22-49 kW),,2021,3,False,False
189257,Ladestation Drömlingsklause,52.42685725847525,11.192467429671524,Calvörde,Börde,39359,,1,4,,Unknown,,2021,0,False,False
189175,Pendlerparkplatz Wismar-Mitte,53.86065753867536,11.439051346089286,Dorf Mecklenburg,Mecklenburg-Vorpommern,23972,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,0,False,False
189126,Mc Donalds,49.4108036,8.5437649,Brühl,Rhein-Neckar-Kreis,68782,,1,2,150.0,Ultra-Fast (>=100 kW),,2021,5,False,False
189030,Wolfstalstraße,49.836300516725856,9.895598018431542,Veitshöchheim,Free State of Bavaria,97209,,1,2,22.0,Medium (22-49 kW),,2021,5,False,False
189005,vonovia Steinrückweg,52.46736827131403,13.312603758488194,Berlin,Berlin,14197,,2,2,22.0,Medium (22-49 kW),,2021,3,False,False
188994,mönchgut living & spa,54.30955544152826,13.683248065176713,Gager,Mecklenburg-Vorpommern,18586,,1,2,11.0,Slow (<22 kW),,2021,3,False,False
188985,IKEA,49.00546927783967,8.441369430198051,Karlsruhe,Baden-Württemberg,76137,,3,6,22.0,Medium (22-49 kW),,2021,5,False,False
188970,Eschollbrücker Straße,49.86003179137791,8.636891791327116,Darmstadt,Hesse,64295,,1,2,120.0,Ultra-Fast (>=100 kW),,2021,5,False,False
188932,4 Rudolf-Plank-Straße,48.938723697054655,8.368102585672318,Ettlingen,Baden-Württemberg,76275,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
188829,Bürener Straße,52.29789539600594,8.01013590756645,Osnabrück,Lower Saxony,49090,,2,2,22.0,Medium (22-49 kW),,2021,4,False,False
188826,"Q1 Autostrom - Osnabrück, Bürener Str.",52.304352620640486,8.018269359794886,Osnabrück,Niedersachsen,49090,,1,1,22.0,Medium (22-49 kW),,2021,4,False,False
188780,Auf der Heide,54.16556421886173,12.27496359134716,Bentwisch OT Volkenshagen,Landkreis Rostock,18182,,1,1,11.0,Slow (<22 kW),,2021,3,False,False
188754,StWB_Regattastrecke,52.429791732622846,12.56121446765792,Brandenburg an der Havel,Brandenburg,14772,,1,2,22.0,Medium (22-49 kW),,2021,3,False,False
188722,130 Pforzheimer Straße,48.93466401394133,8.440539763072366,Ettlingen,Baden-Württemberg,76275,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
188689,Sibyllastraße,48.939707978767785,8.405842063567661,Ettlingen,Baden-Württemberg,76275,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
188681,Parkplatz am Zündorfbad,50.86531712192294,7.036691723205422,Cologne,North Rhine-Westphalia,50667-51149,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
188680,Parkplatz Hauptstraße,50.8741777985237,7.050406125866402,Köln,Nordrhein-Westfalen,51143,,2,2,22.0,Medium (22-49 kW),,2021,2,False,False
188670,ALDI SÜD,48.93702163242227,8.42030705652735,Ettlingen,Baden-Württemberg,76275,,2,2,22.0,Medium (22-49 kW),,2021,5,False,False
188629,Tesla Supercharger Weiterstadt,49.89688251528534,8.613727531049221,Weiterstadt,Hesse,64331,,1,8,250.0,Ultra-Fast (>=100 kW),,2021,5,False,False
